arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id,cluster_id,cluster-level-2-label,cluster-level-2-description
269,・ 2025 年 2 月 7 日に実施された「中間貯蔵施設における除去土壌等の減容化技術等検討 WG（第 10 回）」の資料を見ると、除去土壌の処置の４シナリオが提示されている。その中で 8000ベクレル/kg 以下の処置物として操作されたものの中に、スラグ／焼成物があり、それらは再生利用等の中に含まれている。生成されたスラグも除去土壌として再生利用されるとも受け取れる。また、この生成物を生産する過程は、創設案 58 条四で述べる再生資材化によるものかも不明である。ＷＧは省令改定を前提に作業が進められていると推察できるが、そこで使用されている重要な操作概念、技術概念、及び生成物について、省令改定案では定義されずかつ使用されていないことは非常に不誠実であり、国民を混乱させる。,10.146379,15.628159,1_26,2_16,2_16,放射性物質の処理と法的整備の不備に関する懸念,このクラスタは、放射性物質を含む除去土壌の処理方法や再生利用に関する技術的および法的な不備についての懸念を表しています。特に、除去土壌の再生利用に関する技術や生成物が省令改定案で明確に定義されていないこと、また、放射性物質に関する除外規定が土壌汚染対策法に残っていることが指摘されています。これにより、国民の混乱を招く可能性があり、法的整備の必要性が強調されています。
270,・ 除去土壌を持ち込まれた側の自治体の準備が整っていない。,9.520234,16.806524,1_55,2_44,2_44,除去土壌の受け入れに関する自治体の準備不足と責任の所在問題,このクラスタは、除去土壌の受け入れに関する自治体の準備不足や情報伝達の遅れに対する不満、そして除去土壌の保管責任を東京電力が負うべきだという意見が中心です。特に、除去土壌の受け入れに関する自治体の準備不足や情報伝達の遅れが、住民の不安や怒りを増幅させている点が強調されています。また、汚染の発生源である東京電力が責任を持って除去土壌を管理すべきだという主張が含まれています。
271,・ ⾧期的に公共の水域や地下水に影響を与えないという確証が不十分。,10.50602,17.030329,1_2,2_33,2_33,地下水および公共水域への環境影響とモニタリングの重要性,このクラスタは、公共の水域や地下水に対する環境影響についての懸念と、それに対するモニタリングの必要性を強調しています。特に、⾧期的な影響に対する確証が不十分であることから、地下水の汚染状況を継続的に監視することが重要であるという意見が中心です。
272,・ 全ての土壌を対象に保有水等集排水設備を設置すべき。,10.064474,16.835985,1_3,2_77,2_77,汚染土壌の安全な隔離と管理策,このクラスタは、汚染土壌の安全な隔離と管理に関する提案が中心です。地下に隔離する方法や、集排水設備の設置によって汚染物質の拡散を防ぎ、環境への影響を最小限に抑えることを目的としています。これにより、汚染土壌の安全な管理と周辺環境の保護が図られます。
273,・ 「汚染を生じさせるおそれのないもの」の要件が不明瞭。「検出されないこと」がどの程度の濃度なのか具体的に示すべき。,8.832668,18.010427,1_50,2_39,2_39,除染土の再利用に対する懸念と透明性の要求,このクラスタは、除染土の再利用に関する不透明な基準や手続き、そしてその安全性に対する懸念を表明しています。具体的には、除染土の安全基準が不明瞭であること、除染土の再利用が矛盾していると感じられること、除染土の量や処理方法の変更が不透明であること、そして長期的な影響に関する科学的研究が不足していることが指摘されています。また、除染土の表現に対する違和感も示されており、全体として透明性と安全性の確保を求める声が強調されています。
274,・ ガイドライン案では検出下限値の目標範囲を 10～20Bq/L としているが高すぎる。,11.638747,18.652767,1_61,2_64,2_64,放射性廃棄物の規制と処分に関する法的および技術的懸念,このクラスタは、放射性廃棄物の規制と処分に関する法的および技術的な懸念に焦点を当てています。具体的には、低レベル放射性廃棄物としての除去土壌の扱いに関する法的な位置づけや、放射線防護の規制が新たな省令案によってどのように影響を受けるかについての疑問が提起されています。また、ガイドライン案における検出下限値の設定が高すぎるという技術的な問題も指摘されています。これらの意見は、放射性廃棄物の安全な管理と処分に対する法的および技術的な基準の適切性を問うものです。
275,・ 「検出されないこと」との表現は「含まれない」と誤解される可能性がある。ガイドラインではなく告示別表に記載したらどうか。,10.881301,15.929856,1_7,2_73,2_73,ガイドラインの実効性と誤解を招く表現の改善提案,このクラスタは、ガイドライン案における責任主体の分割が実効性に欠ける点と、表現の曖昧さが誤解を招く可能性がある点に対する懸念を示しています。具体的には、覆土の層ごとに異なる責任主体を設定することの非現実性と、『検出されないこと』という表現が『含まれない』と誤解されるリスクを指摘し、より明確な表現を告示別表に記載することを提案しています。
276,・ 日本産業規格 K0058-1 による試験で放射性物質が溶出されるかどうかが証明されていない。,10.587388,18.611712,1_75,2_42,2_42,放射性物質の拡散リスクと安全性への懸念,このクラスタは、放射性物質の拡散に関する実証実験の不備や、放射能残土の全国的な拡散による被曝リスク、そして日本産業規格に基づく試験の欠如に対する懸念が中心です。これらの意見は、放射性物質の安全性とそれに伴う健康リスクに対する不安を強調しており、基本的人権としての被曝しない権利の侵害を指摘しています。
277,・ 「中間貯蔵除去土壌等の減容・再生利用技術開発戦略検討会（第 16 回）」では、試験手法は環境省告示 18 号に準拠している。生活環境への被害に対する防御としては 46 号が適しているにも拘わらず 18 号としているのは、地下水汚染のみを対象としており不十分である。施行規則改定案では環境省告示 18号ではなく、日本産業規格 K0058-1 での検液と規定し、この規格はスラグ等での検液作成のための試験手法であり、齟齬がある。,10.109228,15.754498,1_26,2_110,2_110,除染土壌管理における法令整備と情報公開の必要性,このクラスタは、除染土壌の管理に関する法令やガイドラインの整備の不備、試験手法の選定における不適切さ、そして環境省の責任範囲と情報公開の必要性についての懸念を示しています。特に、特措法や省令の改定における定義の曖昧さ、試験手法の選定における齟齬、そして国民への情報提供の不足が指摘されており、これらの問題を解決するための具体的な法令整備と情報公開の重要性が強調されています。
278,・ 10 万ベクレル/キログラムを超える特定廃棄物は遮断型相当の最終処分場で処理することになっているのに対して、除去土壌の溶出試験基準で埋立処理すること事態が廃棄物処理基準とも矛盾している。,11.860359,19.065033,1_60,2_34,2_34,放射性廃棄物の処理基準と安全性に関する懸念,このクラスタは、放射性廃棄物の処理基準に対する矛盾や不明確さ、特に放射能レベルの基準値に関する安全性への疑問を中心にしています。具体的には、特定廃棄物の処理方法と除去土壌の基準の矛盾、放射性物質の集積による影響、そして基準値の安全性に対する懸念が挙げられています。これらの意見は、放射性廃棄物の管理における透明性と安全性の確保を求める声を反映しています。
279,・ 埋立処分に関してのリスクは、地下水汚染だけでなく、埋立土壌の飛散、崩壊等による地面空間上での汚染リスクもあるので、Cs-137 濃度の基準が必要。,9.905114,18.330559,1_74,2_96,2_96,環境政策と放射能リスクに対する信頼性と教育の課題,このクラスタは、日本の環境政策における放射能リスク管理の信頼性と、それに関連する教育活動の問題点に焦点を当てています。特に、安全性が確保されないままの政策実施が国際的な批判を招く可能性や、若い世代への一方的な教育が問題視されています。また、埋立処分に伴う具体的なリスクとして、地下水汚染や土壌の飛散による汚染が挙げられ、これらに対する基準の必要性が指摘されています。
280,・ 実証実験は雑草が生えていない環境で行われており、植物が根を土中に広げた際に放射性物質を吸収して落葉などにより拡散するかどうか検証されていない。,10.710822,18.732153,1_75,2_42,2_42,放射性物質の拡散リスクと安全性への懸念,このクラスタは、放射性物質の拡散に関する実証実験の不備や、放射能残土の全国的な拡散による被曝リスク、そして日本産業規格に基づく試験の欠如に対する懸念が中心です。これらの意見は、放射性物質の安全性とそれに伴う健康リスクに対する不安を強調しており、基本的人権としての被曝しない権利の侵害を指摘しています。
281,・ 埋立地となる場所は、農山村地域が想定され、里山生活に不可欠な動植物及びその生息環境に対する配慮をどうするのかが重要となるが、これについても触れられていない。動植物の生息環境の被ばくのリスクを高めることになる。地中環境も含めて。,10.230156,17.392212,1_2,2_100,2_100,除去土壌再利用における環境リスクと監査体制の強化,このクラスタは、除去土壌の再利用に伴う環境リスクと、それに対する監督・監査体制の不備に関する懸念を中心にしています。施工業者や管理者への監督の甘さ、処分区域の選定基準の曖昧さ、環境影響評価の不十分さが指摘されており、特に農山村地域の生態系や地中環境への影響が懸念されています。これらの問題に対して、より厳格な基準と監査体制の導入が求められています。
282,・ 処分後の⾧期にわたる定期的なモニタリング、住民参加の下で透明性のある情報提供が不可欠。,12.25236,15.514693,1_15,2_46,2_46,安全性と透明性の確保に向けた情報公開とリスク管理,このクラスタは、安全性に対する不安を解消するために、情報の透明性を高めることの重要性を強調しています。具体的には、メディアやホームページを通じた情報の周知、輸送や施工におけるリスク評価とその結果の公開、事故時の対応計画の明示、そして処分後の長期的なモニタリングと住民参加による情報提供が求められています。これにより、地域住民や関係者が安心できる体制を構築することが目的とされています。
283,・ 管理終了の要件を明確化すべき。,11.739262,16.468214,1_13,2_72,2_72,最終処分地の管理要件と選定基準の明確化,このクラスタは、最終処分地に関する管理要件や選定基準の明確化が必要であるという意見が集まっています。具体的には、埋め立て処分の管理終了要件やトレンチ処分、ピット処分などの管理方法の統一、そして処分区域の選定基準の明確化が求められており、これらが自治体の判断基準として重要であるとされています。
284,・ 埋め立て処分の「管理終了の要件」は今後の検討課題となっているが、今後自治体が最終処分地として受け入れる際の判断基準の一つになると思う。自治体に受け入れの検討を依頼する前に、要件の提示が必要である。,11.604303,16.50626,1_13,2_72,2_72,最終処分地の管理要件と選定基準の明確化,このクラスタは、最終処分地に関する管理要件や選定基準の明確化が必要であるという意見が集まっています。具体的には、埋め立て処分の管理終了要件やトレンチ処分、ピット処分などの管理方法の統一、そして処分区域の選定基準の明確化が求められており、これらが自治体の判断基準として重要であるとされています。
285,・ 「類する覆い」の定義を明確化し、⾧期的な安全性を確保すべき。,11.320896,16.624208,1_5,2_87,2_87,安全性確保のための法的整備と技術的対策の必要性,このクラスタは、特定の技術や製品に対する安全性を確保するために、法的な定義や罰則の整備が必要であること、そして技術的な対策として密閉型容器の使用が推奨されることを示しています。これにより、長期的な安全性を確保し、運用上のリスクを低減することが求められています。
286,・ 措置内容について専門家の評価を受け、結果を公表すべき。,12.722267,15.340663,1_14,2_11,2_11,透明性と専門性の確保による信頼性向上,このクラスタは、措置や評価に関する情報を専門家の評価を通じて透明に公開することで、信頼性を高めることを求めています。科学的なリスク評価や環境影響評価、処分地選定基準など、専門的かつ重要な情報を公開することで、関係者や一般市民に対する信頼を構築しようとする意図が見られます。
287,・ 除去土壌を覆う遮蔽物の機能劣化改正案では、除去土壌を覆う遮蔽物の基準が、「厚さ 50cm 以上の土壌覆い」だったものから「厚さ 30cm 以上の土壌または同等の材料による覆い」に変更されています。「厚さ 30cm 以上の土壌」への基準緩和もさることながら、土壌または「同等の材料」の具体的な要件が曖昧であり、耐久性等の観点から、十分な放射線遮蔽効果を確保できないリスクがあります。覆い材（土壌または同等の材料）の耐用年数や補修頻度を明記し、⾧期的な安全性を確保する仕組みを構築すべきです。,11.211856,17.727482,1_65,2_57,2_57,放射線遮蔽基準の緩和と安全性への懸念,このクラスタは、除去土壌の埋立処分に関する規定の緩和が、放射線遮蔽の観点から不十分であることに対する懸念を示しています。具体的には、地震などによる損壊時の放射線遮蔽の効力喪失や、覆い材の基準緩和による遮蔽効果の低下、耐久性の不確実性が指摘されています。これらの問題に対し、長期的な安全性を確保するための具体的な基準や補修頻度の明記が求められています。
288,・ 告示案「除去土壌の埋立処分を終了する場合の措置」に関し、地震の発生等による閉鎖部の損壊によって、必要な放射線の遮蔽の効力が失われる事態についての規定がなされておらず、放射線の遮蔽という点において不十分。,11.118625,17.673618,1_65,2_57,2_57,放射線遮蔽基準の緩和と安全性への懸念,このクラスタは、除去土壌の埋立処分に関する規定の緩和が、放射線遮蔽の観点から不十分であることに対する懸念を示しています。具体的には、地震などによる損壊時の放射線遮蔽の効力喪失や、覆い材の基準緩和による遮蔽効果の低下、耐久性の不確実性が指摘されています。これらの問題に対し、長期的な安全性を確保するための具体的な基準や補修頻度の明記が求められています。
289,・ 「放射線障害防止のために必要な放射線の遮蔽の効力」について具体的な定めがないが、空間線量率の達成目標の数値を告示の中で定めるべきである（年間 1 ミリシーベルト以下とすることが妥当と考えられる）,11.168345,17.956463,1_65,2_21,2_21,放射性廃棄物管理の安全性と規制の強化,このクラスタは、放射性廃棄物の管理における安全性の懸念と、現行の規制やガイドラインの不備に対する批判が中心です。具体的には、除去土壌の放射能濃度の計算方法の杜撰さや、低レベル放射性廃棄物の最終処分の必要性、放射線遮蔽の具体的な基準の欠如についての指摘が含まれています。これらの意見は、作業者の安全確保と環境への影響を最小限に抑えるために、より厳格な規制と具体的な基準の設定が求められていることを示しています。
290,・ 「除染土」という表現は使うべきでなく、汚れがたまったまぎれもない「汚染土」だろう。,8.731591,17.891073,1_50,2_39,2_39,除染土の再利用に対する懸念と透明性の要求,このクラスタは、除染土の再利用に関する不透明な基準や手続き、そしてその安全性に対する懸念を表明しています。具体的には、除染土の安全基準が不明瞭であること、除染土の再利用が矛盾していると感じられること、除染土の量や処理方法の変更が不透明であること、そして長期的な影響に関する科学的研究が不足していることが指摘されています。また、除染土の表現に対する違和感も示されており、全体として透明性と安全性の確保を求める声が強調されています。
291,・ 「除去土壌」という表現では、いったいどのような土壌なのか不明ですが、その実態は「放射能汚染土」というべき土壌です。,9.209644,18.01409,1_57,2_29,2_29,放射性物質汚染土壌の適切な法的対応と管理策,このクラスタは、放射性物質で汚染された土壌に対する法的対応と管理策に関する議論を中心にしています。具体的には、除去土壌の法的な取り扱いを放射性物質汚染対処特措法ではなく、環境基本法や土壌汚染対策法で対応すべきという意見や、除去土壌の実態を正確に表現する必要性、さらに汚染土壌の管理における遮蔽材の使用や除染、定期的な監視の重要性とその効果・費用の最適化についての考察が含まれています。
292,・ そもそも 20110311 の発災当時 除染したのは住民への被曝予防のためではなかったか。政府は被曝限度を年 1mSv と決めていてそれは現在も維持している。ところが福島だけは 20倍の年 20msv を許容している。これは明らかな差別だ。福島の復興をいうのであれば本来の年 1msv でなければならない。これを正さずして福島の復興はあり得ないということを先ず指摘しておきたい。,11.003854,18.877914,1_63,2_83,2_83,放射線被曝と環境基準に関する懸念と批判,このクラスタは、放射線被曝に関する国際基準と日本国内の政策に対する懸念や批判を中心にしています。具体的には、年間被曝量の累積による健康リスク、福島における被曝基準の特例措置に対する不満、除去土壌の長期的な管理の難しさ、そして環境省の安全基準に対する疑問が挙げられています。これらの意見は、放射線被曝のリスク管理と政策の一貫性に対する問題提起を行っています。
293,・ 除去土壌等を中間貯蔵施設へ搬入する際の放射能濃度の確認について、フレコンバックの「表面線量率（μSv/h）と重量」を測定し、厚生労働省のガイドラインに記載されている「換算式」を用いて「除去土壌」の濃度を計算しているというが、非常に杜撰であり、作業者が生身で扱う除去土壌の濃度をそのような「おおよその計算」で算出して良いはずはない。,11.280754,18.18771,1_65,2_21,2_21,放射性廃棄物管理の安全性と規制の強化,このクラスタは、放射性廃棄物の管理における安全性の懸念と、現行の規制やガイドラインの不備に対する批判が中心です。具体的には、除去土壌の放射能濃度の計算方法の杜撰さや、低レベル放射性廃棄物の最終処分の必要性、放射線遮蔽の具体的な基準の欠如についての指摘が含まれています。これらの意見は、作業者の安全確保と環境への影響を最小限に抑えるために、より厳格な規制と具体的な基準の設定が求められていることを示しています。
294,・ また福島に10トントラックを大量に導入させ福島の道路を渋滞させるつもりか。,7.916781,16.2264,1_48,2_68,2_68,福島第一原発事故の影響と責任の地域限定化に関する議論,このクラスタは、福島第一原発事故の影響を受けた地域とその責任の所在についての議論が中心です。特に、事故の影響を福島県内に限定し、他地域への影響を最小限に抑えるべきだという意見が強調されています。また、福島県内での管理と復興に資金を集中させるべきだという主張も含まれています。これにより、福島県が事故の影響を受けた責任を果たしつつ、地域の復興を進めるべきだという考えが示されています。
295,・ 除染土は 2011 年当時 2879 万立方メートルになると発表されていたが、いつの間に 1400 万立方メートルに減少したのかどこか取止めたところがあったのか。除染の必要がある所については、全て除染すべきであり。手抜きと映る。また当初はコンクリートで覆うとしていたがいつの間に土で覆えばよいことになったのか。手抜きも甚だしい。,8.758414,17.9925,1_50,2_39,2_39,除染土の再利用に対する懸念と透明性の要求,このクラスタは、除染土の再利用に関する不透明な基準や手続き、そしてその安全性に対する懸念を表明しています。具体的には、除染土の安全基準が不明瞭であること、除染土の再利用が矛盾していると感じられること、除染土の量や処理方法の変更が不透明であること、そして長期的な影響に関する科学的研究が不足していることが指摘されています。また、除染土の表現に対する違和感も示されており、全体として透明性と安全性の確保を求める声が強調されています。
296,・ 再生資材化に関して、盛り土・埋立てとあるが、これは埋立という処分に再生資材の使用もあることを意味し、先の 58 条三項の埋立処分との相違も不明確。また、特定廃棄物の埋立処分基準に一部準拠していることからも、再生利用には埋立処分（最終処分）が含まれることになる。,9.733525,15.2133465,1_20,2_129,2_129,法的解釈と再生利用の明確化に関する議論,このクラスタは、再生資材化と埋立処分に関する法的解釈の不明確さと、再生利用の法的明確化の必要性についての議論を中心にしています。特に、現行法における『処分』と『再生利用』の区別が不明確であること、そして再生利用を含めるためには法改正が必要であるという主張が含まれています。また、環境省の省令改正ではなく、国会での法改正が求められる理由についても詳述されています。
297,・ 本省令案では処分と埋立処分、最終処分、復興再生利用の区別が明確ではなく、また県内外も区別がつかない。このような支離滅裂の省令案が通れば今後現場に混乱をきたすことは明らかであり、一旦白紙に戻すべきである。,9.431499,15.739756,1_29,2_144,2_144,省令案の不明確さによる現場混乱の懸念,このクラスタは、本省令案における処分方法や地域区分の不明確さが、現場での混乱を招く可能性が高いことを指摘し、現行の案を白紙に戻して再検討する必要性を訴える意見が中心です。具体的には、処分と埋立処分、最終処分、復興再生利用の区別が不明確であることや、県内外の区別がつかないことが問題視されています。
298,・ 除染土壌に対する各種の措置行為を、特措法改正あるいは省令で明確に定義すべきである。特措法第２条の除染等の措置の定義はないまま、除染土壌に対して、分別・分級・溶融／焼成・固形化処理等の操作を行い検討し、ガイドラインを作成して省令改定を正当化しようとしている。,10.219485,15.747776,1_26,2_110,2_110,除染土壌管理における法令整備と情報公開の必要性,このクラスタは、除染土壌の管理に関する法令やガイドラインの整備の不備、試験手法の選定における不適切さ、そして環境省の責任範囲と情報公開の必要性についての懸念を示しています。特に、特措法や省令の改定における定義の曖昧さ、試験手法の選定における齟齬、そして国民への情報提供の不足が指摘されており、これらの問題を解決するための具体的な法令整備と情報公開の重要性が強調されています。
299,・ 一連の除染土壌に対する処置操作が省令改定案では記入されていない。除去土壌の処分に関する 58 条二～四において、条文のどこにも、分別・分級・溶融／焼成・固形化処理等の操作について説明がなく、結果として、大気汚染、水質汚染等に対して対策が書かれている。このような条文からは、一連のワーキンググループによる討議も見えない。非常に科学的技術的にも理解できない条文であり、国民一般が理解することを妨げているような条文作成操作がされている。,10.479773,15.740242,1_26,2_59,2_59,除染土壌管理における責任主体と技術的詳細の不明確さ,このグループは、除染土壌の管理に関する省令案において、責任主体が明確にされていないことや、技術的な処置操作の詳細が欠如していることに対する懸念を示しています。特に、主語の不在により管理・責任主体が不明である点や、具体的な処置方法が記載されていないために、科学的技術的な理解が困難であることが指摘されています。これにより、国民が条文を理解することが妨げられているという問題が浮き彫りになっています。
300,・ 58 条二の除去土壌の処分内容が不明確である。,9.974005,16.377104,1_27,2_91,2_91,除去土壌の処分に関する不透明性と不安,このクラスタは、58条二に関連する除去土壌の処分方法やその詳細が明確にされていないことに対する懸念を示しています。具体的には、処分の透明性や安全性に関する情報不足が問題視されており、関係者にとっての不安要素となっています。
301,・ 頻繁な法令改正により、現場の混乱や対応の遅れが生じる恐れがある。他の手段を検討すべき。,11.268886,15.617954,1_18,2_7,2_7,法令改正と代行体制における情報公開と責任所在の不明確さによるリスク,このクラスタは、代行体制や頻繁な法令改正に伴う情報公開の不十分さや責任の所在の曖昧さが、現場での混乱や事故発生時の迅速な対応を妨げるリスクに対する懸念を示しています。特に、除去土壌の処分に関する情報公開の不足や、法令改正による現場の対応遅れが問題視されています。
302,・ まず法案がとてもややこしくてわかりにくいです。,10.203462,13.816853,1_36,2_53,2_53,法案の複雑さと理解の困難さ,このラベルは、法案が非常に複雑であり、その内容を理解することが難しいという点に焦点を当てています。法案の構造や言葉遣いが一般の人々にとってわかりにくく、理解を妨げているという問題が指摘されています。
303,・ 除去土壌は汚染土壌であることから、放射性物質汚染対処特措法ではなく環境基本法・土壌汚染対策法で対応すべき。,9.284998,17.829182,1_57,2_29,2_29,放射性物質汚染土壌の適切な法的対応と管理策,このクラスタは、放射性物質で汚染された土壌に対する法的対応と管理策に関する議論を中心にしています。具体的には、除去土壌の法的な取り扱いを放射性物質汚染対処特措法ではなく、環境基本法や土壌汚染対策法で対応すべきという意見や、除去土壌の実態を正確に表現する必要性、さらに汚染土壌の管理における遮蔽材の使用や除染、定期的な監視の重要性とその効果・費用の最適化についての考察が含まれています。
304,・ 規則の改定ではなく、国民討議、国会審議で、公害対策基本法、環境基本法、放射性物質汚染対処特措法の改定、及び土壌汚染対策法の改正で対処すべき。,10.095675,15.017652,1_19,2_79,2_79,復興再生と環境法制の持続的改善と責任の明確化,このクラスタは、復興再生利用に関する情報の保存とその後の検証の重要性、及び環境関連法の改定を通じた持続的な公害対策の必要性に焦点を当てています。特に、復興に関する情報の保存が終了することへの懸念と、国民討議や国会審議を通じた法改定の重要性が強調されています。これにより、復興と環境保護に対する責任の明確化と持続的な改善が求められています。
305,・ 原発事故後、環境基本法以下、大気汚染防止法、水質汚濁防止法などは放射性物質除外規定を外し、公害物質として扱うこととなった。しかし未だ土壌汚染対策法は放射性物質の除外規定を残している。まずはこれを改め放射性物質除外規定を外した上で、環境基本法および関連法とともに、環境基準、規制基準を定めるべきである。その上で、土壌汚染対策法の中で埋立手法や基準等を設定すべきである。汚染対処特措法施行規則の改定で対応することには法的にも無理がある。,10.081934,15.612169,1_26,2_16,2_16,放射性物質の処理と法的整備の不備に関する懸念,このクラスタは、放射性物質を含む除去土壌の処理方法や再生利用に関する技術的および法的な不備についての懸念を表しています。特に、除去土壌の再生利用に関する技術や生成物が省令改定案で明確に定義されていないこと、また、放射性物質に関する除外規定が土壌汚染対策法に残っていることが指摘されています。これにより、国民の混乱を招く可能性があり、法的整備の必要性が強調されています。
306,・ 除染土をなんとかしなくてはいけないということは、多くの人が賛同することで、私もその一人だが、提示されている「環境の汚染への対処」方法が正しいことなのかどうか、よく分からず、不測の事態が起きたり（予見されているのに「不測」とされることもあるが）、将来世代に起きる悪影響はないと言い切れるのか、さっぱり分からず不安です。,8.601069,17.87769,1_50,2_14,2_14,汚染土再利用計画への不信と懸念,このクラスタは、汚染土の再利用計画に対する不信感と懸念を表明する意見で構成されています。特に、再利用計画の安全性やその正当性に対する疑問、将来世代への影響に対する不安、そして計画自体の中止を求める声が中心となっています。これらの意見は、計画の透明性や科学的根拠の不足に対する不安を反映しています。
307,・ 環境省が実施する「全国民的な理解醸成」活動は、地域住民ではない若い世代に限定され、一方的な放射能安全教育は何もわからない若者への刷り込みとなっている。,10.106806,18.401215,1_74,2_96,2_96,環境政策と放射能リスクに対する信頼性と教育の課題,このクラスタは、日本の環境政策における放射能リスク管理の信頼性と、それに関連する教育活動の問題点に焦点を当てています。特に、安全性が確保されないままの政策実施が国際的な批判を招く可能性や、若い世代への一方的な教育が問題視されています。また、埋立処分に伴う具体的なリスクとして、地下水汚染や土壌の飛散による汚染が挙げられ、これらに対する基準の必要性が指摘されています。
308,・ 改正によって検査の頻度や項目が減少すれば、潜在的な汚染を見落とす可能性があるため、現在の検査方法を維持し、むしろ改善すべき。,10.736634,17.24733,1_1,2_107,2_107,検査方法の維持と改善による汚染リスクの軽減,このクラスタは、検査の頻度や項目が減少することによる潜在的な汚染の見落としを懸念し、現在の検査方法を維持しつつ、さらに改善する必要性を訴えています。改正案が限定的であることに対する批判と、より詳細で包括的な検査方法の導入を求める意見が中心です。
309,・ 改正案は、検査の頻度や検査項目が限定的であり、汚染が広範囲に広がるリスクを軽視しているため、より詳細で包括的な検査方法を導入すべき。,10.756148,17.130373,1_1,2_107,2_107,検査方法の維持と改善による汚染リスクの軽減,このクラスタは、検査の頻度や項目が減少することによる潜在的な汚染の見落としを懸念し、現在の検査方法を維持しつつ、さらに改善する必要性を訴えています。改正案が限定的であることに対する批判と、より詳細で包括的な検査方法の導入を求める意見が中心です。
310,・ 浸出水中の微量な放射性物質や二次生成物の検出も視野に入れた検査方法を採用すべき。,10.6664715,18.005024,1_77,2_52,2_52,放射性物質の安全管理と透明性の確保,このクラスタは、放射性物質に関連する安全性の確保とその透明性に関する懸念を中心にしています。復興再生利用における放射能濃度の管理、政府主導の研究・分析の必要性、浸出水中の放射性物質の検査方法の改善、そして市民への納得のいく説明の重要性が強調されています。これらの意見は、放射性物質の取り扱いにおける安全性の確保と、政府や関係機関による透明性のある情報提供の必要性を訴えています。
311,・ 水質検査の方法に関する改正案は、放射性物質が埋立処分される場所におけるリスクを十分に評価していないと思います。特に、検査の頻度や検査項目が限定的であり、汚染が広範囲に広がるリスクを軽視していると感じます。より詳細で包括的な検査方法を導入し、事故発生後の検証が適切に行われるようにすべきです。,10.71405,17.498857,1_1,2_8,2_8,放射性物質埋立地における水質検査のリスク評価と改善提案,このクラスタは、放射性物質が埋立処分される場所における水質検査の現行の方法に対する懸念を表明しています。特に、検査の頻度や項目が限定的であることが、汚染の広範囲な拡散リスクを軽視していると指摘しています。より詳細で包括的な検査方法の導入と、事故発生後の適切な検証の必要性を訴えています。
312,・ パブコメ期間が短い。,11.127485,13.730301,1_38,2_3,2_3,パブリックコメントの重要性と政府の対応への懸念,このクラスタは、政府や環境省がパブリックコメントを形式的に扱っていることに対する批判と、一般市民の意見を真摯に受け止める姿勢の欠如に対する懸念が中心です。特に、パブコメ期間の短さや、意見を軽視する態度が問題視されています。
313,・ テレビで公表するなど、もっとパブコメの周知をすべき。,11.095211,13.655904,1_38,2_67,2_67,パブリックコメント制度の信頼性と公平性の確保に向けた課題と対策,このクラスタは、パブリックコメント制度における信頼性と公平性の問題に焦点を当てています。具体的には、テレビなどを通じた周知の必要性、匿名意見による偽情報の拡散や多重投稿の問題、そしてこれらが制度の信頼性を損なう可能性についての懸念が示されています。また、過去の事例を参考にした対策の必要性や、制度の透明性を確保するための報道機関への説明の重要性も指摘されています。これらの意見は、民主主義を支える制度としてのパブリックコメントの健全性を維持するための課題と対策を提案しています。
314,・ 一度「民意が否定した」パブコメをもう一度行うな,11.099334,13.593058,1_38,2_67,2_67,パブリックコメント制度の信頼性と公平性の確保に向けた課題と対策,このクラスタは、パブリックコメント制度における信頼性と公平性の問題に焦点を当てています。具体的には、テレビなどを通じた周知の必要性、匿名意見による偽情報の拡散や多重投稿の問題、そしてこれらが制度の信頼性を損なう可能性についての懸念が示されています。また、過去の事例を参考にした対策の必要性や、制度の透明性を確保するための報道機関への説明の重要性も指摘されています。これらの意見は、民主主義を支える制度としてのパブリックコメントの健全性を維持するための課題と対策を提案しています。
315,・ 全体説明がなく、改正省令等を羅列しているのみ。縦書きの条文は横向きになっており一読するのに困難。,10.777135,14.754519,1_35,2_88,2_88,法令文書の可読性と理解の困難さ,このクラスタは、法令文書における全体的な説明不足や、改正省令の羅列により、読者が内容を理解するのが難しいという問題に焦点を当てています。また、縦書きの条文が横向きになっていることが、さらに一読する際の困難さを増している点が指摘されています。
316,・ 意見募集の対象は８件の省令案等であり、縦書きのものを横に公開しているので、首を横にするか、８件をプリントアウトしなければ読めない。関連資料も膨大で、「審議会資料」や「基準案のポイント」に至っては、審議会資料の中からそれを探し出さねばならない。これでは、読む気を失わせるか、怒りに打ち震えさせて、意見を出させないためにやっているとしか思えないからである。意見を募集する気があるなら、また、除去土壌の再生利用について国民の理解を醸成したいなら、一度、省令案を撤回して説明・公聴会をすべきである。,11.010393,14.131424,1_40,2_47,2_47,市民参加を阻む不便な情報提供と意見募集プロセスの改善要望,このクラスタは、パブリックコメントにおける情報提供の不便さと、それが市民の意見提出を妨げているという批判に焦点を当てています。具体的には、PDFからのコピー制限、関連条文の不明確さ、文書の多さと複雑さ、縦書き文書の不便さなどが挙げられ、これらが市民の意見を聞く姿勢に欠けていると指摘されています。市民が意見を提出しやすくするための情報提供の改善が求められています。
